year,geo_fips,county,state,avg_wage_salary
2016,8173,Warrick,IN,45591
2016,1129,Washington,AL,56610
2016,3305,Wayne,GA,39913
2016,8179,Wells,IN,37209
2016,5145,White,AR,35885
2016,8183,Whitley,IN,40558
2016,9000,Iowa,,43908
2016,9001,Adair,IA,35080
2016,8001,Adams,CO*,51922
2016,9005,Allamakee,IA,33556
2016,9007,Appanoose,IA,35103
2016,9009,Audubon,IA,34871
2016,5007,Benton,AR,56245
2016,9013,Black Hawk,IA,43129
2016,5009,Boone,AR,36643
2016,9017,Bremer,IA,38483
2016,9019,Buchanan,IA,35613
2016,9021,Buena Vista,IA,37060
2016,1013,Butler,AL,33307
2016,1015,Calhoun,AL,37423
2016,5015,Carroll,AR,29706
2016,7017,Cass,IL,37690
2016,9031,Cedar,IA,36321
2016,9033,Cerro Gordo,IA,40459
2016,1019,Cherokee,AL,33164
2016,9037,Chickasaw,IA,38367
2016,1025,Clarke,AL,37452
2016,1027,Clay,AL,32398
2016,3063,Clayton,GA,54962
2016,7027,Clinton,IL,35947
2016,5033,Crawford,AR,35783
2016,1047,Dallas,AL,35575
2016,9051,Davis,IA,33951
2016,3087,Decatur,GA,34110
2016,0,Delaware,,53109
2016,9057,Des Moines,IA,40862
2016,9059,Dickinson,IA,34687
2016,9061,Dubuque,IA,42035
2016,9063,Emmet,IA,35712
2016,1057,Fayette,AL,31572
2016,3115,Floyd,GA,42028
2016,1059,Franklin,AL,33443
2016,8043,Fremont,CO,40107
2016,1063,Greene,AL,33096
2016,7063,Grundy,IL,56277
2016,9077,Guthrie,IA,37948
2016,2047,Hamilton,FL,40606
2016,3141,Hancock,GA,35576
2016,7069,Hardin,IL,33983
2016,8061,Harrison,IN,37126
2016,1067,Henry,AL,37787
2016,5061,Howard,AR,32828
2016,6023,Humboldt,CA,39167
2016,9093,Ida,IA,42431
2016,9000,Iowa,,43908
2016,1071,Jackson,AL,34709
2016,3159,Jasper,GA,32296
2016,1073,Jefferson,AL,52431
2016,5071,Johnson,AR,32515
2016,3169,Jones,GA,35310
2016,9107,Keokuk,IA,32912
2016,9109,Kossuth,IA,39499
2016,1081,Lee,AL,36113
2016,9113,Linn,IA,50770
2016,9115,Louisa,IA,36981
2016,9117,Lucas,IA,39073
2016,9119,Lyon,IA,36453
2016,1089,Madison,AL,56034
2016,9123,Mahaska,IA,36886
2016,1093,Marion,AL,33217
2016,1095,Marshall,AL,34295
2016,9129,Mills,IA,40421
2016,3205,Mitchell,GA,31923
2016,9133,Monona,IA,33573
2016,1099,Monroe,AL,40515
2016,1101,Montgomery,AL,45289
2016,9139,Muscatine,IA,47640
2016,9141,O'Brien,IA,37427
2016,2097,Osceola,FL,38341
2016,9145,Page,IA,36214
2016,9147,Palo Alto,IA,34605
2016,9149,Plymouth,IA,44278
2016,9151,Pocahontas,IA,40257
2016,5113,Polk,AR,30417
2016,9155,Pottawattamie,IA,39562
2016,9157,Poweshiek,IA,38548
2016,9159,Ringgold,IA,33505
2016,9161,Sac,IA,35016
2016,5127,Scott,AR,29344
2016,1117,Shelby,AL,50979
2016,9167,Sioux,IA,38208
2016,9169,Story,IA,41567
2016,9171,Tama,IA,35242
2016,2123,Taylor,FL,40340
2016,5139,Union,AR,47019
2016,5141,Van Buren,AR,37522
2016,9179,Wapello,IA,38017
2016,3301,Warren,GA,39737
2016,1129,Washington,AL,56610
2016,3305,Wayne,GA,39913
2016,3307,Webster,GA,37896
2016,7201,Winnebago,IL,46203
2016,9191,Winneshiek,IA,36283
2016,9193,Woodbury,IA,43580
2016,3321,Worth,GA,33752
2016,9197,Wright,IA,39683
2016,0,Kansas,,45368
2016,8003,Allen,IN,44470
2016,3,Anderson,KS,33653
2016,5,Atchison,KS,37445
2016,7,Barber,KS,33907
2016,9,Barton,KS,36347
2016,11,Bourbon,KS,34994
2016,7009,Brown,IL,45931
2016,1013,Butler,AL,33307
2016,17,Chase,KS,32946
2016,19,Chautauqua,KS,30069
2016,1019,Cherokee,AL,33164
2016,8017,Cheyenne,CO,39869
2016,5019,Clark,AR,33647
2016,1027,Clay,AL,32398
2016,29,Cloud,KS,31433
2016,31,Coffey,KS,60802
2016,33,Comanche,KS,27720
2016,35,Cowley,KS,37815
2016,5033,Crawford,AR,35783
2016,3087,Decatur,GA,34110
2016,9059,Dickinson,IA,34687
2016,43,Doniphan,KS,35421
2016,8035,Douglas,CO,60869
2016,7047,Edwards,IL,36076
2016,49,Elk,KS,25484
2016,51,Ellis,KS,36316
2016,53,Ellsworth,KS,35345
2016,55,Finney,KS,39032
2016,7053,Ford,IL,41456
2016,1059,Franklin,AL,33443
2016,61,Geary,KS,50814
2016,63,Gove,KS,31384
2016,4009,Graham,AZ,38904
2016,5053,Grant,AR,38318
2016,69,Gray,KS,38348
2016,71,Greeley,KS,35270
2016,73,Greenwood,KS,32423
2016,2047,Hamilton,FL,40606
2016,77,Harper,KS,36940
2016,79,Harvey,KS,38201
2016,81,Haskell,KS,38287
2016,83,Hodgeman,KS,31307
2016,1071,Jackson,AL,34709
2016,1073,Jefferson,AL,52431
2016,89,Jewell,KS,29197
2016,5071,Johnson,AR,32515
2016,93,Kearny,KS,37817
2016,95,Kingman,KS,36493
2016,8061,Kiowa,CO,39932
2016,99,Labette,KS,32559
2016,101,Lane,KS,38930
2016,103,Leavenworth,KS,53203
2016,5079,Lincoln,AR,32680
2016,9113,Linn,IA,50770
2016,5083,Logan,AR,31790
2016,9119,Lyon,IA,36453
2016,113,McPherson,KS,43243
2016,1093,Marion,AL,33217
2016,1095,Marshall,AL,34295
2016,119,Meade,KS,39827
2016,8103,Miami,IN,37801
2016,3205,Mitchell,GA,31923
2016,1101,Montgomery,AL,45289
2016,127,Morris,KS,31158
2016,129,Morton,KS,37582
2016,131,Nemaha,KS,36169
2016,133,Neosho,KS,35190
2016,135,Ness,KS,35689
2016,137,Norton,KS,36782
2016,139,Osage,KS,28760
2016,141,Osborne,KS,31553
2016,143,Ottawa,KS,31128
2016,145,Pawnee,KS,36785
2016,5107,Phillips,AR,31418
2016,149,Pottawatomie,KS,40630
2016,151,Pratt,KS,37092
2016,153,Rawlins,KS,34196
2016,155,Reno,KS,36767
2016,157,Republic,KS,29819
2016,159,Rice,KS,34360
2016,161,Riley,KS,36955
2016,163,Rooks,KS,34136
2016,8139,Rush,IN,38708
2016,1113,Russell,AL,35845
2016,5125,Saline,AR,35725
2016,5127,Scott,AR,29344
2016,8115,Sedgwick,CO,32714
2016,175,Seward,KS,36494
2016,177,Shawnee,KS,45248
2016,179,Sheridan,KS,37805
2016,181,Sherman,KS,34608
2016,183,Smith,KS,30602
2016,185,Stafford,KS,31150
2016,187,Stanton,KS,39147
2016,189,Stevens,KS,36291
2016,191,Sumner,KS,36668
2016,3275,Thomas,GA,41709
2016,195,Trego,KS,30519
2016,197,Wabaunsee,KS,30785
2016,199,Wallace,KS,33585
2016,1129,Washington,AL,56610
2016,203,Wichita,KS,38914
2016,205,Wilson,KS,36437
2016,207,Woodson,KS,27944
2016,209,Wyandotte,KS,51924
2016,1000,Kentucky,,43896
2016,9001,Adair,IA,35080
2016,8003,Allen,IN,44470
2016,3,Anderson,KS,33653
2016,1007,Ballard,KY,48582
2016,1009,Barren,KY,34763
2016,1011,Bath,KY,32195
2016,1013,Bell,KY,32998
2016,5009,Boone,AR,36643
2016,11,Bourbon,KS,34994
2016,1019,Boyd,KY,44589
2016,1021,Boyle,KY,38717
2016,1023,Bracken,KY,35262
2016,1025,Breathitt,KY,33669
2016,1027,Breckinridge,KY,31103
2016,1029,Bullitt,KY,35254
2016,1013,Butler,AL,33307
2016,1033,Caldwell,KY,32225
2016,1035,Calloway,KY,32359
2016,1037,Campbell,KY,41118
2016,1039,Carlisle,KY,40908
2016,5015,Carroll,AR,29706
2016,1043,Carter,KY,31187
2016,1045,Casey,KY,30931
2016,7021,Christian,IL,37195
2016,5019,Clark,AR,33647
2016,1027,Clay,AL,32398
2016,7027,Clinton,IL,35947
2016,5035,Crittenden,AR,36009
2016,7035,Cumberland,IL,35013
2016,8027,Daviess,IN,35857
2016,1061,Edmonson,KY,31780
2016,1063,Elliott,KY,30132
2016,1065,Estill,KY,32742
2016,1057,Fayette,AL,31572
2016,1069,Fleming,KY,31962
2016,3115,Floyd,GA,42028
2016,1059,Franklin,AL,33443
2016,5049,Fulton,AR,29746
2016,7059,Gallatin,IL,54855
2016,1079,Garrard,KY,32579
2016,5053,Grant,AR,38318
2016,1083,Graves,KY,35350
2016,1085,Grayson,KY,33119
2016,1087,Green,KY,28685
2016,1089,Greenup,KY,39638
2016,3141,Hancock,GA,35576
2016,7069,Hardin,IL,33983
2016,1095,Harlan,KY,33767
2016,8061,Harrison,IN,37126
2016,3147,Hart,GA,34664
2016,7071,Henderson,IL,31834
2016,1067,Henry,AL,37787
2016,1105,Hickman,KY,29533
2016,1107,Hopkins,KY,40280
2016,1071,Jackson,AL,34709
2016,1073,Jefferson,AL,52431
2016,1113,Jessamine,KY,37164
2016,5071,Johnson,AR,32515
2016,1117,Kenton,KY,50872
2016,1119,Knott,KY,32299
2016,7095,Knox,IL,38448
2016,1123,Larue,KY,31432
2016,1125,Laurel,KY,35099
2016,1079,Lawrence,AL,32482
2016,1081,Lee,AL,36113
2016,1131,Leslie,KY,34999
2016,1133,Letcher,KY,33693
2016,6061,Lewis,ID,31833
2016,5079,Lincoln,AR,32680
2016,7105,Livingston,IL,45007
2016,5083,Logan,AR,31790
2016,9119,Lyon,IA,36453
2016,1145,McCracken,KY,42008
2016,1147,McCreary,KY,35522
2016,7113,McLean,IL,53633
2016,1089,Madison,AL,56034
2016,1153,Magoffin,KY,28122
2016,1093,Marion,AL,33217
2016,1095,Marshall,AL,34295
2016,2085,Martin,FL,42422
2016,7125,Mason,IL,35680
2016,119,Meade,KS,39827
2016,1165,Menifee,KY,30350
2016,7131,Mercer,IL,34444
2016,1169,Metcalfe,KY,32257
2016,1099,Monroe,AL,40515
2016,1101,Montgomery,AL,45289
2016,1103,Morgan,AL,42979
2016,1177,Muhlenberg,KY,41522
2016,1179,Nelson,KY,38474
2016,1181,Nicholas,KY,29422
2016,8115,Ohio,IN,29548
2016,1185,Oldham,KY,42370
2016,8119,Owen,IN,41673
2016,1189,Owsley,KY,27524
2016,1191,Pendleton,KY,39638
2016,1105,Perry,AL,28634
2016,1109,Pike,AL,38932
2016,1197,Powell,KY,30482
2016,5119,Pulaski,AR,49171
2016,1201,Robertson,KY,25230
2016,1203,Rockcastle,KY,31945
2016,1205,Rowan,KY,32720
2016,1113,Russell,AL,35845
2016,5127,Scott,AR,29344
2016,1117,Shelby,AL,50979
2016,1213,Simpson,KY,37853
2016,8147,Spencer,IN,38167
2016,2123,Taylor,FL,40340
2016,1219,Todd,KY,29627
2016,1221,Trigg,KY,32377
2016,1223,Trimble,KY,44654
2016,5139,Union,AR,47019
2016,3301,Warren,GA,39737
2016,1129,Washington,AL,56610
2016,3305,Wayne,GA,39913
2016,3307,Webster,GA,37896
2016,8183,Whitley,IN,40558
2016,1237,Wolfe,KY,28248
2016,7203,Woodford,IL,40528
2016,2000,Louisiana,,46665
2016,2001,Acadia,LA,34669
2016,8003,Allen,IN,44470
2016,2005,Ascension,LA,55081
2016,2007,Assumption,LA,40266
2016,2009,Avoyelles,LA,30604
2016,2011,Beauregard,LA,38694
2016,2013,Bienville,LA,37622
2016,2015,Bossier,LA,41340
2016,2017,Caddo,LA,43778
2016,2019,Calcasieu,LA,48068
2016,1033,Caldwell,KY,32225
2016,2023,Cameron,LA,76871
2016,2025,Catahoula,LA,31558
2016,2027,Claiborne,LA,36777
2016,2029,Concordia,LA,32704
2016,2031,De Soto,LA,48601
2016,2033,East Baton Rouge,LA,51027
2016,2035,East Carroll,LA,30199
2016,2037,East Feliciana,LA,40737
2016,2039,Evangeline,LA,34839
2016,1059,Franklin,AL,33443
2016,5053,Grant,AR,38318
2016,2045,Iberia,LA,45936
2016,2047,Iberville,LA,65589
2016,1071,Jackson,AL,34709
2016,1073,Jefferson,AL,52431
2016,2053,Jefferson Davis,LA,36524
2016,5073,Lafayette,AR,32426
2016,2057,Lafourche,LA,49759
2016,7099,LaSalle,IL,44885
2016,5079,Lincoln,AR,32680
2016,7105,Livingston,IL,45007
2016,1089,Madison,AL,56034
2016,2067,Morehouse,LA,31901
2016,2069,Natchitoches,LA,34240
2016,2071,Orleans,LA,50488
2016,5103,Ouachita,AR,33689
2016,2075,Plaquemines,LA,63214
2016,2077,Pointe Coupee,LA,39287
2016,2079,Rapides,LA,40536
2016,2081,Red River,LA,37918
2016,7159,Richland,IL,36977
2016,2085,Sabine,LA,35044
2016,2087,St. Bernard,LA,45183
2016,2089,St. Charles,LA,66359
2016,2091,St. Helena,LA,37751
2016,2093,St. James,LA,67486
2016,2095,St. John the Baptist,LA,54904
2016,2097,St. Landry,LA,36212
2016,2099,St. Martin,LA,39258
2016,2101,St. Mary,LA,49470
2016,2103,St. Tammany,LA,45976
2016,2105,Tangipahoa,LA,36429
2016,2107,Tensas,LA,31917
2016,2109,Terrebonne,LA,50042
2016,5139,Union,AR,47019
2016,7183,Vermilion,IL,42909
2016,2115,Vernon,LA,47074
2016,1129,Washington,AL,56610
2016,3307,Webster,GA,37896
2016,2121,West Baton Rouge,LA,52366
2016,2123,West Carroll,LA,36893
2016,2125,West Feliciana,LA,51286
2016,2127,Winn,LA,36245
2016,3000,Maine,,43725
2016,3001,Androscoggin,ME,41435
2016,3003,Aroostook,ME,36974
2016,7035,Cumberland,IL,35013
2016,1059,Franklin,AL,33443
2016,3141,Hancock,GA,35576
2016,3011,Kennebec,ME,41714
2016,7095,Knox,IL,38448
2016,5079,Lincoln,AR,32680
2016,3017,Oxford,ME,37219
2016,3019,Penobscot,ME,40298
2016,3021,Piscataquis,ME,33889
2016,3023,Sagadahoc,ME,49752
2016,3025,Somerset,ME,40340
2016,3027,Waldo,ME,38255
2016,1129,Washington,AL,56610
2016,3031,York,ME,44296
2016,4000,Maryland,,59677
2016,4001,Allegany,MD,40281
2016,4003,Anne Arundel,MD,63207
2016,4005,Baltimore,MD,55164
2016,4009,Calvert,MD,53637
2016,4011,Caroline,MD,41015
2016,5015,Carroll,AR,29706
2016,4015,Cecil,MD,47256
2016,4017,Charles,MD,46944
2016,4019,Dorchester,MD,40415
2016,4021,Frederick,MD,51612
2016,4023,Garrett,MD,34955
2016,4025,Harford,MD,52801
2016,5061,Howard,AR,32828
2016,1,Kent,DE,42511
2016,1101,Montgomery,AL,45289
2016,4033,Prince George's,MD,57145
2016,4035,Queen Anne's,MD,39959
2016,4037,St. Mary's,MD,66164
2016,3025,Somerset,ME,40340
2016,3263,Talbot,GA,33356
2016,1129,Washington,AL,56610
2016,4045,Wicomico,MD,43834
2016,4047,Worcester,MD,35128
2016,4510,Baltimore (Independent City),MD,64447
2016,5000,Massachusetts,,66010
2016,5001,Barnstable,MA,45628
2016,5003,Berkshire,MA,44256
2016,5005,Bristol,MA,47592
2016,5007,Dukes,MA,49308
2016,5009,Essex,MA,55726
2016,1059,Franklin,AL,33443
2016,5013,Hampden,MA,47584
2016,5015,Hampshire,MA,42391
2016,9007,Middlesex,CT,53677
2016,5019,Nantucket,MA,55861
2016,5021,Norfolk,MA,62061
2016,9149,Plymouth,IA,44278
2016,5025,Suffolk,MA,89307
2016,4047,Worcester,MD,35128
2016,6000,Michigan,,50537
2016,6001,Alcona,MI,33336
2016,6003,Alger,MI,38247
2016,6005,Allegan,MI,45248
2016,6007,Alpena,MI,37601
2016,6009,Antrim,MI,32521
2016,6011,Arenac,MI,34041
2016,6013,Baraga,MI,37304
2016,6015,Barry,MI,38713
2016,2005,Bay,FL,41860
2016,6019,Benzie,MI,33194
2016,3019,Berrien,GA,34084
2016,6023,Branch,MI,39282
2016,1015,Calhoun,AL,37423
2016,7017,Cass,IL,37690
2016,6029,Charlevoix,MI,43250
2016,6031,Cheboygan,MI,32471
2016,6033,Chippewa,MI,36152
2016,6035,Clare,MI,37486
2016,7027,Clinton,IL,35947
2016,5033,Crawford,AR,35783
2016,8029,Delta,CO,34474
2016,9059,Dickinson,IA,34687
2016,6045,Eaton,MI,45900
2016,9063,Emmet,IA,35712
2016,6049,Genesee,MI,43865
2016,6051,Gladwin,MI,34928
2016,6053,Gogebic,MI,36886
2016,6055,Grand Traverse,MI,42462
2016,6057,Gratiot,MI,40327
2016,6059,Hillsdale,MI,41918
2016,6061,Houghton,MI,40171
2016,6063,Huron,MI,38276
2016,6065,Ingham,MI,48460
2016,6067,Ionia,MI,31013
2016,6069,Iosco,MI,35104
2016,6071,Iron,MI,36200
2016,6073,Isabella,MI,36044
2016,1071,Jackson,AL,34709
2016,6077,Kalamazoo,MI,49566
2016,6079,Kalkaska,MI,46819
2016,1,Kent,DE,42511
2016,6083,Keweenaw,MI,28588
2016,6033,Lake,CA,36909
2016,6087,Lapeer,MI,37841
2016,6089,Leelanau,MI,35667
2016,6091,Lenawee,MI,41210
2016,7105,Livingston,IL,45007
2016,6095,Luce,MI,35334
2016,6097,Mackinac,MI,32374
2016,6099,Macomb,MI,53482
2016,6101,Manistee,MI,37877
2016,6103,Marquette,MI,40177
2016,7125,Mason,IL,35680
2016,6107,Mecosta,MI,39972
2016,6109,Menominee,MI,34589
2016,6111,Midland,MI,58202
2016,6113,Missaukee,MI,33233
2016,1099,Monroe,AL,40515
2016,6117,Montcalm,MI,38787
2016,6119,Montmorency,MI,34869
2016,6121,Muskegon,MI,41491
2016,6123,Newaygo,MI,38371
2016,6125,Oakland,MI,59751
2016,6127,Oceana,MI,35922
2016,6129,Ogemaw,MI,32241
2016,6131,Ontonagon,MI,31650
2016,2097,Osceola,FL,38341
2016,6135,Oscoda,MI,29579
2016,6137,Otsego,MI,38480
2016,143,Ottawa,KS,31128
2016,6141,Presque Isle,MI,37553
2016,6143,Roscommon,MI,31060
2016,6145,Saginaw,MI,42865
2016,1115,St. Clair,AL,36354
2016,8141,St. Joseph,IN,43380
2016,6151,Sanilac,MI,35483
2016,6153,Schoolcraft,MI,37811
2016,6155,Shiawassee,MI,36631
2016,6157,Tuscola,MI,38164
2016,5141,Van Buren,AR,37522
2016,6161,Washtenaw,MI,52966
2016,3305,Wayne,GA,39913
2016,6165,Wexford,MI,37798
2016,7000,Minnesota,,53475
2016,7001,Aitkin,MN,34202
2016,7003,Anoka,MN,50379
2016,7005,Becker,MN,37027
2016,7007,Beltrami,MN,38957
2016,5007,Benton,AR,56245
2016,7011,Big Stone,MN,38145
2016,7013,Blue Earth,MN,40553
2016,7009,Brown,IL,45931
2016,7017,Carlton,MN,41379
2016,7019,Carver,MN,50538
2016,7017,Cass,IL,37690
2016,6033,Chippewa,MI,36152
2016,7025,Chisago,MN,41883
2016,1027,Clay,AL,32398
2016,6035,Clearwater,ID,37292
2016,3075,Cook,GA,30145
2016,7033,Cottonwood,MN,36445
2016,7035,Crow Wing,MN,38435
2016,7037,Dakota,MN,52013
2016,3091,Dodge,GA,31824
2016,8035,Douglas,CO,60869
2016,7043,Faribault,MN,35742
2016,7045,Fillmore,MN,32944
2016,7047,Freeborn,MN,39916
2016,7049,Goodhue,MN,44482
2016,5053,Grant,AR,38318
2016,7053,Hennepin,MN,66877
2016,1069,Houston,AL,40192
2016,7057,Hubbard,MN,35278
2016,7059,Isanti,MN,38970
2016,7061,Itasca,MN,39628
2016,1071,Jackson,AL,34709
2016,7065,Kanabec,MN,36444
2016,7067,Kandiyohi,MN,38099
2016,7069,Kittson,MN,37946
2016,7071,Koochiching,MN,38966
2016,7073,Lac qui Parle,MN,33707
2016,6033,Lake,CA,36909
2016,7077,Lake of the Woods,MN,33430
2016,7079,Le Sueur,MN,39816
2016,5079,Lincoln,AR,32680
2016,9119,Lyon,IA,36453
2016,7085,McLeod,MN,43368
2016,7087,Mahnomen,MN,33696
2016,1095,Marshall,AL,34295
2016,2085,Martin,FL,42422
2016,7093,Meeker,MN,36724
2016,7095,Mille Lacs,MN,33890
2016,7097,Morrison,MN,34786
2016,7099,Mower,MN,48010
2016,3213,Murray,GA,37207
2016,7103,Nicollet,MN,40212
2016,7105,Nobles,MN,41071
2016,7107,Norman,MN,35959
2016,7109,Olmsted,MN,57122
2016,7111,Otter Tail,MN,37380
2016,7113,Pennington,MN,42539
2016,7115,Pine,MN,31076
2016,7117,Pipestone,MN,35699
2016,5113,Polk,AR,30417
2016,5115,Pope,AR,39381
2016,7123,Ramsey,MN,59647
2016,7125,Red Lake,MN,35186
2016,7127,Redwood,MN,36012
2016,7129,Renville,MN,38621
2016,159,Rice,KS,34360
2016,7133,Rock,MN,36172
2016,7135,Roseau,MN,41252
2016,7137,St. Louis,MN,42851
2016,5127,Scott,AR,29344
2016,7141,Sherburne,MN,42224
2016,7143,Sibley,MN,35140
2016,7145,Stearns,MN,43804
2016,7147,Steele,MN,41602
2016,189,Stevens,KS,36291
2016,7151,Swift,MN,36763
2016,1219,Todd,KY,29627
2016,7155,Traverse,MN,35625
2016,7157,Wabasha,MN,35695
2016,7159,Wadena,MN,36768
2016,7161,Waseca,MN,39058
2016,1129,Washington,AL,56610
2016,7165,Watonwan,MN,34815
2016,7167,Wilkin,MN,41556
2016,7169,Winona,MN,38729
2016,9197,Wright,IA,39683
2016,7173,Yellow Medicine,MN,35545
2016,5093,Mississippi,AR,43157
2016,8001,Adams,CO*,51922
2016,8003,Alcorn,MS,35556
2016,8005,Amite,MS,32172
2016,8007,Attala,MS,32465
2016,5007,Benton,AR,56245
2016,8011,Bolivar,MS,35389
2016,1015,Calhoun,AL,37423
2016,5015,Carroll,AR,29706
2016,9037,Chickasaw,IA,38367
2016,1023,Choctaw,AL,45802
2016,2027,Claiborne,LA,36777
2016,1025,Clarke,AL,37452
2016,1027,Clay,AL,32398
2016,8027,Coahoma,MS,35435
2016,8029,Copiah,MS,35561
2016,1039,Covington,AL,33907
2016,2027,DeSoto,FL,34776
2016,8035,Forrest,MS,40555
2016,1059,Franklin,AL,33443
2016,8039,George,MS,32033
2016,1063,Greene,AL,33096
2016,8043,Grenada,MS,34878
2016,3141,Hancock,GA,35576
2016,8061,Harrison,IN,37126
2016,8049,Hinds,MS,45263
2016,2059,Holmes,FL,30615
2016,8053,Humphreys,MS,27953
2016,8055,Issaquena,MS,25104
2016,8057,Itawamba,MS,35644
2016,1071,Jackson,AL,34709
2016,3159,Jasper,GA,32296
2016,1073,Jefferson,AL,52431
2016,2053,Jefferson Davis,LA,36524
2016,3169,Jones,GA,35310
2016,8069,Kemper,MS,56092
2016,5073,Lafayette,AR,32426
2016,1075,Lamar,AL,36622
2016,1077,Lauderdale,AL,33594
2016,1079,Lawrence,AL,32482
2016,8079,Leake,MS,31324
2016,1081,Lee,AL,36113
2016,8083,Leflore,MS,33712
2016,5079,Lincoln,AR,32680
2016,1085,Lowndes,AL,42908
2016,1089,Madison,AL,56034
2016,1093,Marion,AL,33217
2016,1095,Marshall,AL,34295
2016,1099,Monroe,AL,40515
2016,1101,Montgomery,AL,45289
2016,8099,Neshoba,MS,35817
2016,5101,Newton,AR,26261
2016,8103,Noxubee,MS,30842
2016,8105,Oktibbeha,MS,34759
2016,8107,Panola,MS,36212
2016,8109,Pearl River,MS,33341
2016,1105,Perry,AL,28634
2016,1109,Pike,AL,38932
2016,8115,Pontotoc,MS,34128
2016,8117,Prentiss,MS,32759
2016,3239,Quitman,GA,30092
2016,8121,Rankin,MS,41136
2016,5127,Scott,AR,29344
2016,8125,Sharkey,MS,28737
2016,1213,Simpson,KY,37853
2016,183,Smith,KS,30602
2016,5137,Stone,AR,28859
2016,8133,Sunflower,MS,32421
2016,8135,Tallahatchie,MS,32601
2016,8137,Tate,MS,32985
2016,8139,Tippah,MS,33179
2016,8141,Tishomingo,MS,33121
2016,8143,Tunica,MS,35023
2016,5139,Union,AR,47019
2016,8147,Walthall,MS,29654
2016,3301,Warren,GA,39737
2016,1129,Washington,AL,56610
2016,3305,Wayne,GA,39913
2016,3307,Webster,GA,37896
2016,3319,Wilkinson,GA,46314
2016,1133,Winston,AL,33893
2016,8161,Yalobusha,MS,33815
2016,8163,Yazoo,MS,39627
2016,9000,Missouri,,47128
2016,9001,Adair,IA,35080
2016,9003,Andrew,MO,32666
2016,5,Atchison,KS,37445
2016,9007,Audrain,MO,35460
2016,6015,Barry,MI,38713
2016,9,Barton,KS,36347
2016,9013,Bates,MO,32484
2016,5007,Benton,AR,56245
2016,9017,Bollinger,MO,29071
2016,5009,Boone,AR,36643
2016,9019,Buchanan,IA,35613
2016,1013,Butler,AL,33307
2016,1033,Caldwell,KY,32225
2016,9027,Callaway,MO,40896
2016,3039,Camden,GA,46313
2016,9031,Cape Girardeau,MO,39651
2016,5015,Carroll,AR,29706
2016,1043,Carter,KY,31187
2016,7017,Cass,IL,37690
2016,9031,Cedar,IA,36321
2016,9041,Chariton,MO,31954
2016,7021,Christian,IL,37195
2016,5019,Clark,AR,33647
2016,1027,Clay,AL,32398
2016,7027,Clinton,IL,35947
2016,9051,Cole,MO,41907
2016,9053,Cooper,MO,32648
2016,5033,Crawford,AR,35783
2016,3083,Dade,GA,33968
2016,1047,Dallas,AL,35575
2016,8027,Daviess,IN,35857
2016,1049,DeKalb,AL,34486
2016,9065,Dent,MO,30677
2016,8035,Douglas,CO,60869
2016,9069,Dunklin,MO,28212
2016,1059,Franklin,AL,33443
2016,9073,Gasconade,MO,30816
2016,9075,Gentry,MO,33795
2016,1063,Greene,AL,33096
2016,7063,Grundy,IL,56277
2016,8061,Harrison,IN,37126
2016,1067,Henry,AL,37787
2016,9085,Hickory,MO,26619
2016,9087,Holt,MO,35061
2016,5061,Howard,AR,32828
2016,9091,Howell,MO,33480
2016,6071,Iron,MI,36200
2016,1071,Jackson,AL,34709
2016,3159,Jasper,GA,32296
2016,1073,Jefferson,AL,52431
2016,5071,Johnson,AR,32515
2016,7095,Knox,IL,38448
2016,9105,Laclede,MO,33742
2016,5073,Lafayette,AR,32426
2016,1079,Lawrence,AL,32482
2016,6061,Lewis,ID,31833
2016,5079,Lincoln,AR,32680
2016,9113,Linn,IA,50770
2016,7105,Livingston,IL,45007
2016,9119,McDonald,MO,34576
2016,1087,Macon,AL,39348
2016,1089,Madison,AL,56034
2016,9125,Maries,MO,30358
2016,1093,Marion,AL,33217
2016,7131,Mercer,IL,34444
2016,5091,Miller,AR,38745
2016,5093,Mississippi,AR,43157
2016,9135,Moniteau,MO,32843
2016,1099,Monroe,AL,40515
2016,1101,Montgomery,AL,45289
2016,1103,Morgan,AL,42979
2016,9143,New Madrid,MO,36433
2016,5101,Newton,AR,26261
2016,9147,Nodaway,MO,33109
2016,9149,Oregon,MO,31322
2016,139,Osage,KS,28760
2016,9153,Ozark,MO,25655
2016,9155,Pemiscot,MO,32486
2016,1105,Perry,AL,28634
2016,9159,Pettis,MO,35307
2016,9161,Phelps,MO,37537
2016,1109,Pike,AL,38932
2016,9165,Platte,MO,47247
2016,5113,Polk,AR,30417
2016,5119,Pulaski,AR,49171
2016,2107,Putnam,FL,38083
2016,9173,Ralls,MO,43756
2016,1111,Randolph,AL,31965
2016,9177,Ray,MO,34625
2016,9179,Reynolds,MO,33752
2016,8137,Ripley,IN,44320
2016,2089,St. Charles,LA,66359
2016,1115,St. Clair,AL,36354
2016,9186,Ste. Genevieve,MO,42120
2016,9187,St. Francois,MO,32223
2016,7137,St. Louis,MN,42851
2016,5125,Saline,AR,35725
2016,7169,Schuyler,IL,41463
2016,9199,Scotland,MO,30280
2016,5127,Scott,AR,29344
2016,9203,Shannon,MO,25468
2016,1117,Shelby,AL,50979
2016,9207,Stoddard,MO,35105
2016,5137,Stone,AR,28859
2016,8153,Sullivan,IN,38797
2016,9213,Taney,MO,31949
2016,9215,Texas,MO,30266
2016,2115,Vernon,LA,47074
