,Unnamed: 0,ID,YEAR_FIPS,YEAR,STATE_FIPS,COUNTY_FIPS,STATE,COUNTY,REP_CANDIDATE,DEM_CANDIDATE,REP_VOTES,DEM_VOTES,COUNTY_TOTALVOTES,WINNING_CANDIDATE,WINNING_PARTY,WINNING_PARTY_BINARY,HOUSE_WINNING_BINARY,SENATE_WINNING_BINARY,UNEMPLOYMENT_RATE,AVG_WAGE_SALARY,AA_FEMALE,AA_MALE,BA_FEMALE,BA_MALE,H_FEMALE,H_MALE,IA_FEMALE,IA_MALE,NA_FEMALE,NA_MALE,TOT_FEMALE,TOT_MALE,TOT_POP,WA_FEMALE,WA_MALE,TOT_POP_LESS19,TOT_MALE_LESS19,TOT_FEMALE_LESS19,TOT_POP_20to39,TOT_MALE_20to39,TOT_FEMALE_20to39,TOT_POP_40to59,TOT_MALE_40to59,TOT_FEMALE_40to59,TOT_POP_Above60,TOT_MALE_Above60,TOT_FEMALE_Above60,AA_FEMALE%,AA_MALE%,BA_FEMALE%,BA_MALE%,H_FEMALE%,H_MALE%,IA_FEMALE%,IA_MALE%,NA_FEMALE%,NA_MALE%,WA_FEMALE%,WA_MALE%,TOT_FEMALE%,TOT_MALE%,TOT_POP_LESS19%,TOT_POP_20to39%,TOT_POP_40to59%,TOT_POP_Above60%
1212,1212,7496,202024041,2020,24,41,Maryland,Talbot County,,,,,,,,0,0.0,0.0,5.5,0,296,233,2556,2226,1256,1274,66,83,36,40,19507,17461,36968,16220,14554,7353,3748,3605,7057,3480,3577,8830,4139,4691,13728,6094,7634,0.008006925,0.006302748,0.069140879,0.060214239,0.03397533,0.034462238,0.0017853279999999999,0.002245185,0.000973815,0.001082017,0.438757845,0.393691842,0.527672582,0.47232741799999994,0.19890175300000001,0.19089482800000002,0.238855226,0.371348193
1213,1213,7497,202024043,2020,24,43,Maryland,Washington County,,,,,,,,0,0.0,0.0,6.6,33194,1525,1356,6880,11396,3839,4305,221,270,64,68,74093,76833,150926,63140,61481,36310,18656,17654,38040,20689,17351,40932,21204,19728,35644,16284,19360,0.01010429,0.008984535,0.045585254000000006,0.075507202,0.025436307000000002,0.028523912000000002,0.0014642939999999999,0.001788956,0.000424049,0.00045055199999999995,0.418350715,0.40735857299999995,0.490922704,0.5090772960000001,0.240581477,0.252044048,0.271205756,0.236168718
1214,1214,7498,202024045,2020,24,45,Maryland,Wicomico County,,,,,,,,0,0.0,0.0,5.0,0,1696,1500,14812,13157,2734,2872,180,216,53,90,54300,48895,103195,36005,32598,28014,13907,14107,28379,13526,14853,23906,11294,12612,22896,10168,12728,0.016434905,0.014535588,0.143534086,0.127496487,0.026493532,0.027830806,0.0017442710000000001,0.002093125,0.000513591,0.000872135,0.34890256299999994,0.315887398,0.526188284,0.473811716,0.271466641,0.275003634,0.231658511,0.221871215
1215,1215,7499,202024047,2020,24,47,Maryland,Worcester County,,,,,,,,0,0.0,0.0,4.8,39282,391,373,3592,3205,860,989,104,110,10,12,26696,25127,51823,22104,20941,9813,5007,4806,10330,5194,5136,13073,6319,6754,18607,8607,10000,0.007544911999999999,0.007197576,0.069312853,0.061845127,0.016594948,0.01908419,0.002006831,0.00212261,0.000192965,0.00023155700000000002,0.42652876100000003,0.404086988,0.515138066,0.484861934,0.18935607699999998,0.199332343,0.25226250899999997,0.359049071
1216,1216,7500,202024510,2020,24,510,Maryland,Baltimore city,,,,,,,,0,0.0,0.0,4.8,0,8659,8004,206470,172006,16010,17051,1402,1321,213,266,320120,282375,602495,96498,94812,139669,70154,69515,198938,94906,104032,142981,67041,75940,120907,50274,70633,0.014371904,0.013284758,0.342691641,0.285489506,0.026572835,0.02830065,0.00232699,0.002192549,0.00035353,0.00044149699999999995,0.160163985,0.15736562099999998,0.531323911,0.46867608899999996,0.23181769100000002,0.330190292,0.237314832,0.20067718399999998
1217,1217,7501,202025001,2020,25,1,Massachusetts,Barnstable County,,,,,,,,0,0.0,0.0,4.7,0,1798,1646,3314,3859,3204,3630,765,860,59,79,111321,102092,213413,103335,93591,36179,18679,17500,39607,20653,18954,52895,25037,27858,84732,37723,47009,0.008424979,0.007712745,0.015528576,0.01808231,0.015013143999999999,0.017009273000000002,0.0035845990000000004,0.004029745,0.000276459,0.000370174,0.484201993,0.43854404399999997,0.521622394,0.478377606,0.169525755,0.18558850699999999,0.247852755,0.39703298299999995
1218,1218,7502,202025003,2020,25,3,Massachusetts,Berkshire County,,,,,,,,0,0.0,0.0,5.5,43250,1224,941,2136,2321,3097,3305,190,215,35,29,65161,61187,126348,60001,56184,24920,12608,12312,28850,14559,14291,33011,16096,16915,39567,17924,21643,0.00968753,0.007447684,0.016905688999999998,0.018369899,0.024511666,0.026157912999999998,0.0015037829999999999,0.001701649,0.000277013,0.000229525,0.474886821,0.44467660700000006,0.515726406,0.484273594,0.197233039,0.228337607,0.261270459,0.31315889399999997
1219,1219,7503,202025005,2020,25,5,Massachusetts,Bristol County,,,,,,,,0,0.0,0.0,9.4,32471,7716,6368,15938,16226,23662,23893,1596,1945,344,363,290879,273143,564022,258686,241649,130688,66407,64281,144790,72043,72747,155749,75640,80109,132795,59053,73742,0.013680316999999999,0.01129034,0.028257762999999998,0.028768381000000003,0.041952264,0.042361823,0.002829677,0.0034484470000000003,0.000609905,0.000643592,0.45864523,0.42843896200000003,0.5157227910000001,0.484277209,0.231707274,0.256709845,0.27613993800000003,0.235442944
1220,1220,7504,202025007,2020,25,7,Massachusetts,Dukes County,,,,,,,,0,0.0,0.0,7.7,108456,111,81,371,404,316,338,97,121,5,5,8795,8557,17352,7946,7684,3331,1709,1622,3681,1887,1794,4693,2351,2342,5647,2610,3037,0.006396956999999999,0.00466805,0.021380821,0.023282618999999997,0.018211157,0.019479023,0.005590134,0.00697326,0.000288151,0.000288151,0.45792992200000004,0.44283079799999997,0.506857999,0.493142001,0.19196634399999998,0.21213692899999997,0.270458737,0.32543799
1221,1221,7505,202025009,2020,25,9,Massachusetts,Essex County,,,,,,,,0,0.0,0.0,7.3,37486,16335,14494,28109,27867,87692,85233,3393,3619,719,613,409374,381264,790638,349889,323722,189877,96999,92878,198748,98823,99925,213595,102081,111514,188418,83361,105057,0.02066053,0.018332031000000002,0.035552301,0.035246219,0.110912959,0.107802812,0.004291471,0.004577316,0.000909392,0.0007753230000000001,0.442540075,0.409444019,0.517776783,0.48222321700000004,0.24015668399999998,0.251376736,0.270155242,0.238311338
1222,1222,7506,202025011,2020,25,11,Massachusetts,Franklin County,,,,,,,,0,0.0,0.0,3.7,0,673,601,524,619,1374,1582,203,136,57,55,36528,34435,70963,34300,32277,13666,6999,6667,16494,8320,8174,18995,9129,9866,21808,9987,11821,0.009483815999999999,0.008469202,0.00738413,0.008722856,0.019362203,0.022293307999999998,0.0028606459999999997,0.0019164920000000001,0.000803235,0.0007750519999999999,0.483350478,0.454842664,0.5147471220000001,0.48525287799999994,0.19257923100000002,0.232430985,0.267674704,0.30731508
1223,1223,7507,202025013,2020,25,13,Massachusetts,Hampden County,,,,,,,,0,0.0,0.0,7.6,0,6788,5935,26453,24579,63701,59292,1965,1771,427,407,243018,227388,470406,200899,188491,115556,59459,56097,125655,62581,63074,119107,56457,62650,110088,48891,61197,0.014430088,0.012616761,0.056234402,0.052250609,0.135417065,0.126044311,0.004177243,0.003764833,0.000907727,0.00086521,0.42707576,0.400698546,0.516613309,0.48338669100000003,0.24565162899999998,0.267120317,0.253200427,0.234027627
1224,1224,7508,202025015,2020,25,15,Massachusetts,Hampshire County,,,,,,,,0,0.0,0.0,6.6,0,5322,3996,2741,2773,4961,4362,227,251,59,61,86010,75345,161355,75601,66449,36642,17348,19294,49733,23488,26245,36593,17365,19228,38387,17144,21243,0.032983174,0.024765269,0.016987388,0.017185709,0.030745871,0.02703356,0.001406836,0.0015555760000000001,0.000365653,0.000378048,0.468538316,0.41181866100000003,0.533048248,0.46695175200000005,0.227089337,0.308221003,0.22678565899999997,0.237904
1225,1225,7509,202025017,2020,25,17,Massachusetts,Middlesex County,,,,,,,,0,0.0,0.0,5.2,0,105865,101639,48693,46817,65969,67402,2057,2174,544,523,824226,790488,1614714,647491,619570,365811,186547,179264,476681,240675,236006,427743,209488,218255,344479,153778,190701,0.065562694,0.062945512,0.030155805,0.028993988999999998,0.040854913,0.041742377000000004,0.00127391,0.001346368,0.000336902,0.000323896,0.400994232,0.383702625,0.510447051,0.48955294899999996,0.226548479,0.295210793,0.26490325800000003,0.21333747
1226,1226,7510,202025019,2020,25,19,Massachusetts,Nantucket County,,,,,,,,0,0.0,0.0,4.1,45900,90,101,529,680,827,907,15,32,3,1,5558,5769,11327,4835,4818,2571,1274,1297,3073,1574,1499,3292,1781,1511,2391,1140,1251,0.007945617,0.008916748,0.046702569000000006,0.060033548,0.07301138900000001,0.080074159,0.0013242689999999999,0.002825108,0.000264854,8.83e-05,0.42685618399999997,0.425355346,0.490685972,0.5093140279999999,0.22697978300000002,0.271298667,0.290633001,0.211088549
1227,1227,7511,202025021,2020,25,21,Massachusetts,Norfolk County,,,,,,,,0,0.0,0.0,6.5,0,43981,39365,28218,26554,17001,16645,756,732,175,150,366154,339234,705388,285537,265368,165716,84066,81650,180212,88327,91885,194482,94251,100231,164978,72590,92388,0.062350083,0.055806166,0.040003516,0.03764453,0.024101629,0.023596942000000003,0.0010717510000000001,0.001037727,0.00024809,0.000212649,0.404794241,0.37620146600000004,0.5190816970000001,0.480918303,0.234928862,0.255479254,0.275709255,0.23388262899999998
1228,1228,7512,202025023,2020,25,23,Massachusetts,Plymouth County,,,,,,,,0,0.0,0.0,5.6,87730,4505,3506,29889,28875,10253,10845,854,855,305,375,266260,251872,518132,225500,213124,123670,63278,60392,118265,59106,59159,145652,70730,74922,130545,58758,71787,0.008694696,0.006766615,0.057686072000000005,0.055729042,0.019788393999999997,0.02093096,0.001648229,0.001650159,0.0005886530000000001,0.000723754,0.435217281,0.411331475,0.5138844929999999,0.486115507,0.23868435100000002,0.228252646,0.28110983300000003,0.25195317
1229,1229,7513,202025025,2020,25,25,Massachusetts,Suffolk County,,,,,,,,0,0.0,0.0,7.0,34928,39833,34887,106324,92807,94437,94307,2967,2980,761,674,417169,390083,807252,252294,244275,167128,83184,83944,325129,160291,164838,178486,87352,91134,136509,59256,77253,0.049343947,0.043216988,0.131711039,0.11496657800000001,0.116985774,0.116824734,0.003675432,0.0036915359999999996,0.0009427039999999999,0.000834931,0.312534376,0.302600675,0.516776669,0.48322333100000003,0.20703324399999998,0.40276022899999997,0.22110319899999997,0.169103328
1230,1230,7514,202025027,2020,25,27,Massachusetts,Worcester County,,,,,,,,0,0.0,0.0,6.1,36886,22978,21729,24150,25327,49705,49283,1656,1680,304,285,421168,409671,830839,362432,351246,198964,101822,97142,216143,109294,106849,230283,113526,116757,185449,85029,100420,0.027656381,0.026153081,0.029067002999999998,0.030483644,0.059825067999999995,0.059317148,0.001993166,0.0020220520000000003,0.000365895,0.000343027,0.436224106,0.422760607,0.50691891,0.49308109,0.23947359199999999,0.260150282,0.277169223,0.223206903
1231,1231,7515,202026001,2020,26,1,Michigan,Alcona County,,,,,,,,0,0.0,0.0,4.3,42462,30,9,29,21,77,84,40,35,4,3,5138,5224,10362,4970,5096,1440,729,711,1498,781,717,2536,1255,1281,4888,2459,2429,0.0028951940000000002,0.0008685580000000001,0.0027986879999999997,0.002026636,0.007430998,0.008106543,0.0038602590000000004,0.0033777259999999997,0.000386026,0.000289519,0.479637136,0.49179695,0.495850222,0.5041497779999999,0.13896931099999998,0.144566686,0.244740398,0.471723605
1232,1232,7516,202026003,2020,26,3,Michigan,Alger County,,,,,,,,0,0.0,0.0,5.2,40327,20,21,13,651,66,76,199,202,1,0,4064,5033,9097,3673,4032,1530,772,758,2038,1384,654,2354,1291,1063,3175,1586,1589,0.002198527,0.002308453,0.0014290429999999998,0.071562053,0.007255139,0.008354403,0.021875343999999998,0.022205122999999997,0.000109926,0.0,0.40375948100000003,0.44322304100000004,0.446740684,0.553259316,0.16818731399999998,0.2240299,0.258766626,0.349016159
1233,1233,7517,202026005,2020,26,5,Michigan,Allegan County,,,,,,,,0,0.0,0.0,5.1,41918,618,435,824,952,4255,4457,437,433,27,16,58712,58615,117327,55680,55636,31071,15910,15161,27620,13997,13623,31031,15600,15431,27605,13108,14497,0.00526733,0.0037075859999999997,0.0070231059999999994,0.008114074,0.036266162000000005,0.037987846,0.0037246329999999998,0.00369054,0.00023012599999999999,0.000136371,0.474571071,0.47419605,0.500413375,0.499586625,0.264823954,0.23541043399999997,0.264483026,0.23528258600000002
1234,1234,7518,202026007,2020,26,7,Michigan,Alpena County,,,,,,,,0,0.0,0.0,6.1,40171,76,89,64,81,176,227,101,81,7,10,14384,13976,28360,13970,13510,5834,2973,2861,5972,3111,2861,7421,3642,3779,9133,4250,4883,0.0026798309999999997,0.003138223,0.0022566999999999995,0.002856135,0.006205924,0.008004231,0.003561354,0.002856135,0.00024682700000000003,0.00035260900000000004,0.492595205,0.476375176,0.50719323,0.49280677,0.205712271,0.21057827899999998,0.261671368,0.322038082
1235,1235,7519,202026009,2020,26,9,Michigan,Antrim County,,,,,,,,0,0.0,0.0,5.2,76552,39,30,37,43,293,278,143,136,8,7,11748,11617,23365,11345,11229,4654,2368,2286,4311,2199,2112,5843,2902,2941,8557,4148,4409,0.001669163,0.001283972,0.001583565,0.00184036,0.012540124,0.011898138,0.006120265,0.005820672,0.00034239199999999996,0.000299593,0.48555531799999996,0.48059062700000005,0.502803338,0.497196662,0.19918681800000002,0.184506741,0.250074898,0.366231543
1236,1236,7520,202026011,2020,26,11,Michigan,Arenac County,,,,,,,,0,0.0,0.0,4.3,48460,33,15,34,39,142,159,98,87,5,4,7457,7584,15041,7160,7317,2990,1523,1467,2970,1524,1446,3904,1954,1950,5177,2583,2594,0.002194003,0.000997274,0.0022604879999999997,0.002592913,0.009440862,0.010571106,0.006515524,0.00578419,0.000332425,0.00026594,0.476032179,0.48647031399999996,0.495778206,0.504221794,0.19878997399999998,0.197460275,0.25955721,0.34419254
1237,1237,7521,202026013,2020,26,13,Michigan,Baraga County,,,,,,,,0,0.0,0.0,4.2,31013,11,10,19,642,59,73,589,594,0,0,3734,4586,8320,2913,3167,1641,825,816,1986,1325,661,2209,1210,999,2484,1226,1258,0.001322115,0.001201923,0.002283654,0.077163462,0.007091346,0.008774038,0.070793269,0.071394231,0.0,0.0,0.35012019200000005,0.380649038,0.448798077,0.5512019229999999,0.197235577,0.238701923,0.265504808,0.298557692
1238,1238,7522,202026015,2020,26,15,Michigan,Barry County,,,,,,,,0,0.0,0.0,7.3,35104,153,144,164,231,959,952,182,168,5,6,30373,30784,61157,29403,29762,14959,7691,7268,13869,7108,6761,16474,8323,8151,15855,7662,8193,0.0025017579999999998,0.002354596,0.0026816229999999997,0.0037771640000000004,0.015680951999999998,0.015566493,0.002975947,0.002747028,8.18e-05,9.81e-05,0.480778979,0.486649116,0.496639796,0.503360204,0.24459996399999998,0.226776984,0.269372271,0.25925078100000004
1239,1239,7523,202026017,2020,26,17,Michigan,Bay County,,,,,,,,0,0.0,0.0,6.5,144800,365,268,864,1081,2799,2836,341,345,8,7,52855,51068,103923,50058,48244,23174,11942,11232,24675,12549,12126,27003,13416,13587,29071,13161,15910,0.003512216,0.002578832,0.008313848,0.010401932,0.026933402999999998,0.027289435,0.0032812759999999996,0.0033197659999999996,7.7e-05,6.74e-05,0.48168355399999996,0.46422832299999994,0.508597712,0.49140228799999996,0.222992023,0.237435409,0.25983661,0.279735958
1240,1240,7524,202026019,2020,26,19,Michigan,Benzie County,,,,,,,,0,0.0,0.0,4.7,36044,50,30,55,74,225,233,132,140,1,5,8939,8814,17753,8555,8430,3551,1848,1703,3495,1776,1719,4443,2161,2282,6264,3029,3235,0.002816425,0.001689855,0.003098068,0.00416831,0.012673914,0.013124542,0.007435363,0.007885991,5.629999999999999e-05,0.000281643,0.481890385,0.474849321,0.503520532,0.496479468,0.200022531,0.196868135,0.25026756,0.35284177299999997
1241,1241,7525,202026021,2020,26,21,Michigan,Berrien County,,,,,,,,0,0.0,0.0,4.8,0,1735,1567,12141,10852,4259,4543,490,520,60,77,78691,75450,154141,62199,60466,37239,18973,18266,35998,18069,17929,39335,19482,19853,41569,18926,22643,0.011255928,0.010166017,0.07876554599999999,0.070403073,0.027630546000000002,0.029473015,0.003178908,0.003373535,0.000389254,0.0004995430000000001,0.40352015399999996,0.392277201,0.510513102,0.48948689799999995,0.241590492,0.233539422,0.255188431,0.269681655
1242,1242,7526,202026023,2020,26,23,Michigan,Branch County,,,,,,,,0,0.0,0.0,4.1,49566,181,138,115,889,1014,1172,100,130,4,8,21137,22485,43622,20337,20872,11055,5634,5421,10260,5558,4702,11268,6071,5197,11039,5222,5817,0.004149282,0.0031635409999999997,0.002636284,0.020379625,0.023245152,0.026867177000000003,0.002292421,0.0029801479999999997,9.17e-05,0.00018339400000000003,0.466209711,0.478474164,0.484549081,0.515450919,0.25342717,0.23520242100000002,0.258310027,0.253060382
1243,1243,7527,202026025,2020,26,25,Michigan,Calhoun County,,,,,,,,0,0.0,0.0,7.2,46819,2107,1919,7480,7524,3550,3637,493,554,31,30,68670,65817,134487,56137,53491,34364,17689,16675,33274,16477,16797,33827,16673,17154,33022,14978,18044,0.015666942,0.014269037,0.055618759000000004,0.055945928,0.026396602999999998,0.027043506000000002,0.0036657820000000002,0.004119357,0.00023050599999999998,0.00022307,0.41741581,0.39774104600000004,0.510606973,0.48939302700000004,0.255519121,0.247414248,0.25152617,0.24554046100000002
1244,1244,7528,202026027,2020,26,27,Michigan,Cass County,,,,,,,,0,0.0,0.0,3.5,0,262,160,1241,1446,946,1105,343,297,11,22,25734,25919,51653,23143,23150,11850,6108,5742,11049,5702,5347,13840,6959,6881,14914,7150,7764,0.0050723090000000005,0.0030975940000000004,0.02402571,0.027994502,0.018314522,0.021392756000000002,0.006640465999999999,0.005749908000000001,0.00021296,0.000425919,0.44804754799999996,0.44818306799999996,0.49820920399999996,0.501790796,0.229415523,0.213908195,0.267941843,0.288734439
1245,1245,7529,202026029,2020,26,29,Michigan,Charlevoix County,,,,,,,,0,0.0,0.0,8.6,28588,85,65,63,72,279,275,214,211,7,7,13256,12988,26244,12646,12384,5480,2763,2717,5353,2752,2601,6693,3330,3363,8718,4143,4575,0.0032388359999999997,0.002476757,0.002400549,0.002743484,0.010631001000000001,0.010478586,0.008154245,0.008039933,0.000266728,0.000266728,0.481862521,0.47187928700000004,0.505105929,0.494894071,0.208809633,0.203970431,0.25502972100000004,0.332190215
1246,1246,7530,202026031,2020,26,31,Michigan,Cheboygan County,,,,,,,,0,0.0,0.0,7.5,0,72,37,70,105,172,207,390,361,7,6,12740,12673,25413,11843,11816,4636,2440,2196,4833,2488,2345,6612,3258,3354,9332,4487,4845,0.0028331959999999996,0.0014559479999999999,0.002754496,0.0041317440000000006,0.00676819,0.008145437,0.015346476000000001,0.014205328,0.00027545,0.00023609999999999997,0.46602132799999996,0.464958879,0.501318223,0.49868177700000005,0.182426317,0.190178255,0.260181797,0.36721363100000004
1247,1247,7531,202026033,2020,26,33,Michigan,Chippewa County,,,,,,,,0,0.0,0.0,6.4,37841,217,152,113,2405,353,395,3057,2977,14,9,16806,20711,37517,12396,14172,7898,4063,3835,10824,6614,4210,9516,5493,4023,9279,4541,4738,0.005784045,0.004051497,0.003011968,0.064104273,0.009409068,0.01052856,0.081483061,0.079350694,0.000373164,0.000239891,0.330410214,0.37774875399999996,0.44795692600000003,0.552043074,0.21051789899999998,0.288509209,0.253645014,0.247327878
1248,1248,7532,202026035,2020,26,35,Michigan,Clare County,,,,,,,,0,0.0,0.0,4.9,35667,58,37,81,147,317,307,128,135,6,5,15382,15375,30757,14864,14812,6678,3447,3231,6252,3169,3083,7837,3904,3933,9990,4855,5135,0.00188575,0.001202978,0.002633547,0.0047794,0.010306596999999999,0.009981468,0.004161654,0.004389245,0.000195078,0.000162565,0.483272101,0.481581429,0.500113795,0.499886205,0.21712130600000001,0.20327079999999997,0.254803785,0.32480411
1249,1249,7533,202026037,2020,26,37,Michigan,Clinton County,,,,,,,,0,0.0,0.0,4.6,41210,724,623,786,853,1768,1833,192,207,21,20,40098,39234,79332,37536,36754,19481,9924,9557,19534,9858,9676,21405,10550,10855,18912,8902,10010,0.009126204,0.007853073,0.00990773,0.010752282,0.022286089,0.02310543,0.002420209,0.002609288,0.00026471,0.000252105,0.473150809,0.463293501,0.50544547,0.49455453,0.245562951,0.246231029,0.269815459,0.23839056100000003
1250,1250,7534,202026039,2020,26,39,Michigan,Crawford County,,,,,,,,0,0.0,0.0,4.1,0,61,45,55,76,146,136,49,56,1,4,6839,7062,13901,6572,6782,2731,1394,1337,2626,1336,1290,3712,1862,1850,4832,2470,2362,0.004388174,0.003237177,0.00395655,0.005467233,0.010502842,0.009783469,0.003524926,0.004028487,7.190000000000001e-05,0.000287749,0.47277174299999997,0.48787857,0.491978994,0.508021006,0.19646068600000002,0.18890727300000001,0.26703114899999997,0.34760089200000005
1251,1251,7535,202026041,2020,26,41,Michigan,Delta County,,,,,,,,0,0.0,0.0,6.7,35334,110,65,51,88,239,261,480,469,7,2,18049,17808,35857,16974,16707,7814,4005,3809,7158,3647,3511,9117,4622,4495,11768,5534,6234,0.0030677409999999997,0.001812756,0.001422316,0.002454193,0.006665365,0.007278913000000001,0.013386508,0.013079733,0.00019522,5.5799999999999994e-05,0.47338037200000005,0.46593412700000003,0.503360571,0.49663942899999997,0.217921187,0.199626293,0.25425997699999997,0.328192543
1252,1252,7536,202026043,2020,26,43,Michigan,Dickinson County,,,,,,,,0,0.0,0.0,9.9,32374,85,67,67,63,195,219,118,130,2,14,12660,12723,25383,12206,12254,5623,2874,2749,5435,2844,2591,6523,3253,3270,7802,3752,4050,0.0033486979999999998,0.0026395620000000002,0.0026395620000000002,0.002481976,0.007682306999999999,0.008627822,0.004648780999999999,0.005121538,7.879999999999999e-05,0.00055155,0.480873025,0.482764055,0.49875901200000006,0.5012409879999999,0.221526218,0.214119686,0.25698302,0.307371075
1253,1253,7537,202026045,2020,26,45,Michigan,Eaton County,,,,,,,,0,0.0,0.0,5.2,53482,1303,1407,3914,3770,2977,3042,279,307,17,21,55855,53971,109826,48934,47115,25409,13078,12331,27922,14151,13771,28225,13697,14528,28270,13045,15225,0.011864221999999999,0.012811174,0.035638191,0.034327026000000004,0.027106513999999998,0.027698359,0.0025403820000000003,0.002795331,0.00015479,0.000191212,0.445559339,0.42899677700000005,0.508577204,0.491422796,0.231356874,0.254238523,0.25699743199999997,0.257407171
