,YEAR_FIPS,STATE_FIPS,COUNTY_FIPS,HOUSE_WINNING_BINARY,SENATE_WINNING_BINARY,UNEMPLOYMENT_RATE,AVG_WAGE_SALARY,AA_FEMALE,AA_MALE,BA_FEMALE,BA_MALE,H_FEMALE,H_MALE,IA_FEMALE,IA_MALE,NA_FEMALE,NA_MALE,TOT_FEMALE,TOT_MALE,TOT_POP,WA_FEMALE,WA_MALE,TOT_POP_LESS19,TOT_MALE_LESS19,TOT_FEMALE_LESS19,TOT_POP_20to39,TOT_MALE_20to39,TOT_FEMALE_20to39,TOT_POP_40to59,TOT_MALE_40to59,TOT_FEMALE_40to59,TOT_POP_Above60,TOT_MALE_Above60,TOT_FEMALE_Above60,AA_FEMALE%,AA_MALE%,BA_FEMALE%,BA_MALE%,H_FEMALE%,H_MALE%,IA_FEMALE%,IA_MALE%,NA_FEMALE%,NA_MALE%,WA_FEMALE%,WA_MALE%,TOT_FEMALE%,TOT_MALE%,TOT_POP_LESS19%,TOT_POP_20to39%,TOT_POP_40to59%,TOT_POP_Above60%,COUNTY_TOTALVOTES
585,20168037,8,37,0,1,2.7,45985,354,297,193,452,7493,8299,310,379,23,30,25022,28301,53323,23851,26802,13320,6872,6448,16478,9038,7440,15944,8447,7497,7581,3944,3637,0.006638786,0.005569829,0.0036194509999999997,0.008476642,0.140520976,0.155636405,0.005813626,0.007107626999999999,0.000431334,0.000562609,0.44729291299999996,0.5026348860000001,0.469253418,0.530746582,0.249798398,0.309022373,0.299007933,0.142171296,21747
586,20168039,8,39,0,1,2.6,79078,141,83,76,134,777,711,90,104,20,21,11992,12041,24033,11432,11473,6065,3087,2978,4168,2079,2089,8579,4243,4336,5221,2632,2589,0.005866933,0.003453585,0.003162318,0.005575666999999999,0.032330545,0.029584322000000003,0.0037448509999999996,0.004327383,0.0008321889999999999,0.000873799,0.475679274,0.47738526200000003,0.49898056799999996,0.501019432,0.252361336,0.173428203,0.35696750299999996,0.217242958,12928
587,20168041,8,41,0,1,3.8,99874,11308,8109,20978,24390,53155,54302,4294,4472,1329,1372,329066,334200,663266,275657,280713,185747,95862,89885,198047,105213,92834,169725,83270,86455,109747,49855,59892,0.017048966999999998,0.012225864,0.031628336,0.036772577,0.080141301,0.081870622,0.006474024,0.006742393,0.002003721,0.002068552,0.41560550399999996,0.42322838799999996,0.496129758,0.5038702420000001,0.28004903,0.298593626,0.255892809,0.165464535,292971
588,20168043,8,43,0,1,5.2,120321,134,276,79,1732,1699,4236,275,576,18,11,19588,26545,46133,18701,23538,8479,4324,4155,11851,8278,3573,13173,7794,5379,12630,6149,6481,0.002904645,0.0059827019999999995,0.00171244,0.037543624,0.036828301,0.091821473,0.0059610259999999995,0.012485639,0.000390176,0.000238441,0.40537142600000003,0.51022045,0.42459844399999996,0.575401556,0.18379468100000002,0.256887694,0.285543971,0.273773654,24292
589,20168045,8,45,0,1,3.5,286770,304,198,269,407,7627,8330,467,516,41,40,27989,29212,57201,26394,27510,16244,8380,7864,15392,7971,7421,15868,8120,7748,9697,4741,4956,0.005314592,0.003461478,0.004702715,0.00711526,0.13333683,0.145626825,0.008164193,0.009020821,0.000716771,0.0006992880000000001,0.4614255,0.480935648,0.489309627,0.510690373,0.283981049,0.269086205,0.277407738,0.169525008,21442
590,20168047,8,47,0,1,2.4,47800,49,38,27,37,174,177,32,37,3,10,2724,3027,5751,2558,2842,1126,573,553,1160,606,554,2152,1155,997,1313,693,620,0.008520257,0.006607546999999999,0.004694836,0.006433664,0.030255608,0.030777256,0.00556425,0.006433664,0.000521648,0.001738828,0.44479221,0.494174926,0.473656755,0.526343245,0.195792036,0.20170405100000002,0.374195792,0.22830812,2886
591,20168049,8,49,0,1,2.7,72212,71,66,27,52,555,590,44,56,11,7,6844,7715,14559,6565,7404,2952,1474,1478,3601,1959,1642,4620,2403,2217,3386,1879,1507,0.004876709,0.004533278,0.0018545229999999998,0.0035716740000000004,0.03812075,0.040524761,0.0030221859999999996,0.003846418,0.0007555460000000001,0.00048080199999999995,0.45092382700000005,0.508551411,0.470087231,0.529912769,0.20276117899999999,0.247338416,0.31732948699999997,0.23257091800000002,8179
592,20168051,8,51,0,1,2.3,36561,57,46,19,62,659,776,183,204,1,4,7236,8606,15842,6844,8131,3693,2008,1685,5356,3038,2318,4001,2086,1915,2792,1474,1318,0.003598031,0.002903674,0.001199344,0.003913647,0.041598283,0.048983714000000005,0.011551572,0.012877162,6.31e-05,0.000252493,0.43201616,0.513255902,0.45676051,0.54323949,0.23311450600000003,0.338088625,0.252556495,0.17624037399999998,3709
593,20168053,8,53,0,1,2.5,30192,3,2,3,2,17,12,2,6,0,0,369,404,773,355,386,149,84,65,139,75,64,215,99,116,270,146,124,0.0038809829999999997,0.002587322,0.0038809829999999997,0.002587322,0.021992237999999997,0.015523933,0.002587322,0.0077619659999999995,0.0,0.0,0.459249677,0.499353169,0.477360931,0.522639069,0.192755498,0.17981888699999998,0.278137128,0.349288486,2102
594,20168055,8,55,0,1,6.3,32349,30,33,28,33,1074,1160,152,189,7,7,3191,3205,6396,2883,2856,1094,568,526,1060,550,510,1661,794,867,2581,1293,1288,0.0046904320000000005,0.005159475,0.004377736,0.005159475,0.167917448,0.181363352,0.023764853,0.029549719,0.001094434,0.001094434,0.450750469,0.446529081,0.498905566,0.501094434,0.171044403,0.16572858,0.259693558,0.40353345799999996,4193
595,20168057,8,57,0,1,2.7,0,3,0,1,0,67,94,9,21,0,0,649,736,1385,626,701,282,144,138,300,170,130,410,228,182,393,194,199,0.002166065,0.0,0.000722022,0.0,0.04837545099999999,0.067870036,0.006498195,0.015162455,0.0,0.0,0.45198556,0.506137184,0.468592058,0.5314079420000001,0.203610108,0.216606498,0.296028881,0.283754513,858
596,20168059,8,59,0,1,3.0,0,8569,7127,2936,4018,42752,41360,3299,3421,317,344,281298,277787,559085,259724,256368,129593,66872,62721,145648,75429,70219,163982,80563,83419,119862,54923,64939,0.015326828999999998,0.012747613999999999,0.005251438000000001,0.007186743000000001,0.0764678,0.07397801799999999,0.005900713,0.006118925999999999,0.000566998,0.000615291,0.464551902,0.45854923700000005,0.5031399520000001,0.49686004799999994,0.23179480800000002,0.260511371,0.293304238,0.214389583,267380
597,20168061,8,61,0,1,2.0,119796,0,0,2,5,49,50,5,7,3,1,717,663,1380,697,637,326,166,160,273,134,139,354,169,185,427,194,233,0.0,0.0,0.001449275,0.003623188,0.035507246,0.036231884,0.003623188,0.0050724640000000005,0.002173913,0.000724638,0.5050724639999999,0.461594203,0.519565217,0.480434783,0.23623188399999998,0.19782608699999998,0.25652173899999997,0.30942029,-231
598,20168063,8,63,0,1,2.1,36169,32,23,16,176,585,979,38,58,6,8,3630,4390,8020,3484,4056,1988,1026,962,2104,1305,799,2114,1190,924,1814,869,945,0.003990025,0.00286783,0.001995012,0.021945137000000003,0.072942643,0.122069825,0.004738155,0.00723192,0.00074813,0.000997506,0.434413965,0.505735661,0.452618454,0.547381546,0.247880299,0.26234414,0.263591022,0.226184539,2693
599,20168065,8,65,0,1,2.9,0,20,18,15,29,1293,1450,100,100,0,4,3399,3921,7320,3195,3680,1836,966,870,2132,1177,955,1989,1069,920,1363,709,654,0.00273224,0.002459016,0.00204918,0.0039617490000000005,0.17663934399999998,0.19808743199999998,0.013661201999999999,0.013661201999999999,0.0,0.000546448,0.43647541,0.50273224,0.464344262,0.535655738,0.250819672,0.291256831,0.271721311,0.18620218600000002,1322
600,20168067,8,67,0,1,2.9,45583,243,172,100,178,3330,3360,1940,1794,27,20,26551,27237,53788,23585,24399,12234,6321,5913,14703,7675,7028,15025,7368,7657,11826,5873,5953,0.004517736,0.0031977390000000002,0.001859151,0.003309288,0.06190972,0.062467465,0.036067524,0.033353164,0.000501971,0.00037183,0.43848070200000006,0.453614189,0.49362311299999995,0.506376887,0.227448502,0.273350933,0.279337399,0.219863167,22130
601,20168069,8,69,0,1,2.8,48030,3843,3538,1444,1911,17577,18316,1589,1570,160,171,162671,161390,324061,151842,150346,78622,39858,38764,101113,52333,48780,79832,39255,40577,64494,29944,34550,0.011858878,0.010917698,0.004455951,0.005897038,0.054239788,0.056520223,0.004903398,0.004844767,0.000493734,0.0005276780000000001,0.468559932,0.463943517,0.50197648,0.49802352,0.242614816,0.312018416,0.246348681,0.199018086,149905
602,20168071,8,71,0,1,5.0,37528,79,75,49,201,2892,3089,222,263,11,7,6802,7242,14044,6282,6530,3038,1553,1485,3094,1744,1350,3711,1922,1789,4201,2023,2178,0.005625178000000001,0.005340359,0.0034890340000000002,0.014312162,0.205924238,0.219951581,0.015807461999999998,0.018726858,0.000783253,0.0004984330000000001,0.447308459,0.464967246,0.484334947,0.515665053,0.216320137,0.220307605,0.264240957,0.299131302,6181
603,20168073,8,73,0,1,2.5,0,24,27,16,290,170,545,17,47,2,2,2274,3230,5504,2172,2820,1189,637,552,1560,1068,492,1483,899,584,1272,626,646,0.004360465,0.004905523,0.0029069770000000003,0.052688953,0.030886628,0.099018895,0.0030886629999999997,0.008539244,0.000363372,0.000363372,0.39462209299999995,0.512354651,0.41315407,0.58684593,0.21602470899999998,0.28343023300000003,0.269440407,0.23110465100000002,1358
604,20168075,8,75,0,1,2.9,0,99,105,102,701,1249,2134,123,194,11,13,9691,12057,21748,9200,10876,5013,2633,2380,6231,3963,2268,5671,3217,2454,4833,2244,2589,0.004552143,0.00482803,0.0046900859999999996,0.032232849,0.057430568,0.098123965,0.0056556919999999995,0.00892036,0.0005057940000000001,0.000597756,0.423027405,0.5000919620000001,0.445604193,0.554395807,0.23050395399999998,0.28650910399999996,0.26075961,0.22222733100000003,8046
605,20168077,8,77,0,1,5.3,42041,786,517,522,755,10186,10568,1076,1136,93,87,74283,73029,147312,70214,68970,37446,19245,18201,38355,19668,18687,36972,18215,18757,34539,15901,18638,0.005335614,0.003509558,0.0035435,0.0051251759999999995,0.069145759,0.071738894,0.007304225,0.007711524,0.000631313,0.000590583,0.476634626,0.46818996399999996,0.504256272,0.495743728,0.254195178,0.260365754,0.250977517,0.23446155100000002,60044
606,20168079,8,79,0,1,2.2,127816,3,0,0,2,16,13,1,6,0,0,344,359,703,335,348,95,53,42,124,70,54,189,87,102,295,149,146,0.004267425,0.0,0.0,0.00284495,0.022759602,0.018492176000000003,0.001422475,0.008534851,0.0,0.0,0.47652916100000003,0.495021337,0.48933143700000004,0.510668563,0.135135135,0.176386913,0.268847795,0.41963015600000003,3644
607,20168081,8,81,0,1,4.0,46735,52,41,24,45,839,1027,87,102,2,6,6266,6668,12934,5988,6337,3621,1948,1673,3202,1666,1536,3515,1749,1766,2596,1305,1291,0.004020411,0.00316994,0.001855574,0.0034792020000000002,0.06486779,0.079403124,0.006726457,0.007886190999999999,0.000154631,0.000463894,0.46296582700000005,0.48994897200000004,0.484459564,0.515540436,0.27995979600000004,0.247564559,0.271764342,0.20071130399999998,2285
608,20168083,8,83,0,1,5.0,35884,95,75,49,58,1482,1574,1828,1571,16,11,12893,12623,25516,10622,10608,6320,3313,3007,5360,2679,2681,6844,3294,3550,6992,3337,3655,0.0037231540000000002,0.0029393320000000002,0.001920364,0.002273084,0.058081204000000004,0.061686785,0.07164132299999999,0.061569211,0.000627058,0.000431102,0.416287819,0.415739144,0.505290798,0.494709202,0.247687725,0.210064273,0.26822386,0.27402414199999997,10294
609,20168085,8,85,0,1,4.1,38859,192,128,117,154,4011,4226,353,378,23,55,20631,19965,40596,19561,18856,10080,5195,4885,8254,4130,4124,10651,5229,5422,11611,5411,6200,0.00472953,0.00315302,0.002882057,0.003793477,0.098802838,0.104098926,0.008695438,0.009311261999999999,0.000566558,0.0013548129999999999,0.48184550200000004,0.464479259,0.508202779,0.491797221,0.248300325,0.20332052399999997,0.26236575,0.28601340000000003,15663
610,20168087,8,87,0,1,3.5,0,105,110,403,563,4862,5120,237,245,36,44,14072,14048,28120,13078,12876,8247,4181,4066,6997,3563,3434,7167,3662,3505,5709,2642,3067,0.003733997,0.003911807,0.014331436999999999,0.020021337,0.172901849,0.18207681399999998,0.008428165,0.00871266,0.001280228,0.0015647229999999999,0.46507823600000003,0.45789473700000005,0.500426743,0.49957325700000005,0.293278805,0.248826458,0.25487197699999997,0.20302276,8935
611,20168089,8,89,0,1,4.7,72030,80,88,103,146,3805,3776,350,325,21,11,9316,9051,18367,8521,8248,4993,2607,2386,4148,2051,2097,4478,2190,2288,4748,2203,2545,0.004355638,0.0047912020000000005,0.0056078840000000005,0.007949039,0.20716502399999998,0.20558610600000002,0.019055916000000003,0.017694779,0.001143355,0.0005989,0.46392987399999996,0.44906626,0.507214025,0.492785975,0.271846246,0.22583982100000002,0.243806827,0.258507105,5082
612,20168091,8,91,0,1,3.7,35620,22,10,3,4,146,142,11,13,1,4,2275,2299,4574,2195,2228,866,439,427,703,362,341,1423,686,737,1582,812,770,0.004809794,0.00218627,0.0006558810000000001,0.0008745080000000001,0.031919545,0.031045037,0.002404897,0.002842151,0.00021862700000000002,0.0008745080000000001,0.479886314,0.487101006,0.497376476,0.502623524,0.18933100100000003,0.153694797,0.311106253,0.345867949,3498
613,20168093,8,93,0,1,2.8,112467,101,67,37,56,462,497,106,109,2,1,7758,8626,16384,7355,8194,2981,1580,1401,2801,1509,1292,6039,3100,2939,4563,2437,2126,0.006164551,0.004089355,0.002258301,0.0034179690000000003,0.028198242000000002,0.030334472999999997,0.006469727,0.006652831999999999,0.00012207,6.1e-05,0.448913574,0.50012207,0.47351074200000004,0.526489258,0.18194580100000002,0.170959473,0.368591309,0.278503418,10116
614,20168095,8,95,0,1,2.0,0,14,11,8,29,436,459,22,11,3,1,2211,2184,4395,2134,2115,1156,595,561,933,469,464,1112,575,537,1194,545,649,0.003185438,0.0025028439999999997,0.00182025,0.006598407,0.099203641,0.10443686,0.0050056879999999995,0.0025028439999999997,0.0006825939999999999,0.00022753099999999997,0.48555176299999997,0.481228669,0.503071672,0.496928328,0.263026166,0.21228668899999997,0.25301479,0.271672355,1955
615,20168097,8,97,0,1,3.4,52673,185,100,41,92,878,859,33,53,10,10,8462,9264,17726,8059,8878,3123,1588,1535,4687,2465,2222,5668,2957,2711,4248,2254,1994,0.010436647,0.005641431,0.0023129870000000003,0.005190116,0.049531760999999994,0.048459889000000006,0.0018616720000000002,0.002989958,0.000564143,0.000564143,0.45464289700000005,0.500846215,0.47737786299999996,0.522622137,0.17618188,0.264413855,0.31975629,0.239647975,9620
616,20168099,8,99,0,1,3.2,33505,25,19,30,54,2144,2296,105,114,1,1,6042,6047,12089,5778,5753,3576,1883,1693,2762,1408,1354,2998,1501,1497,2753,1255,1498,0.002067996,0.001571677,0.002481595,0.004466871,0.177351311,0.189924725,0.008685581999999999,0.00943006,8.27e-05,8.27e-05,0.47795516600000004,0.47588717,0.4997932,0.5002068000000001,0.295806105,0.228472165,0.247994044,0.227727686,2558
617,20168101,8,101,0,1,4.8,41524,898,773,1696,2164,34839,34093,2441,2493,128,121,82024,79456,161480,74813,71894,41994,21708,20286,40015,20135,19880,41339,20189,21150,38132,17424,20708,0.00556106,0.004786971,0.010502849,0.01340104,0.21574808,0.211128313,0.015116423,0.015438443999999999,0.0007926680000000001,0.0007493189999999999,0.463295764,0.445219222,0.507951449,0.492048551,0.260056973,0.247801585,0.25600074300000003,0.23614069899999998,51497
618,20168103,8,103,0,1,5.1,47473,19,11,28,42,299,391,38,56,6,4,3226,3399,6625,3043,3205,1890,965,925,1665,880,785,1780,904,876,1290,650,640,0.002867925,0.0016603770000000002,0.004226415,0.006339623000000001,0.045132075,0.059018867999999995,0.005735849,0.00845283,0.00090566,0.0006037740000000001,0.459320755,0.483773585,0.48694339600000003,0.513056604,0.28528301899999997,0.251320755,0.268679245,0.194716981,595
619,20168105,8,105,0,1,4.9,37785,31,27,38,47,2606,2554,189,177,5,2,5806,5702,11508,5429,5341,3033,1529,1504,2606,1301,1305,2933,1436,1497,2936,1436,1500,0.002693778,0.002346194,0.003302051,0.004084115,0.22645116399999998,0.221932569,0.016423358,0.015380605,0.00043448,0.000173792,0.471758777,0.464111922,0.504518596,0.49548140399999996,0.263555787,0.22645116399999998,0.25486618,0.255126868,4744
620,20168107,8,107,0,1,2.6,45088,139,73,58,108,816,818,55,83,11,14,11448,12635,24083,10992,12197,5179,2661,2518,6703,3655,3048,7425,3792,3633,4776,2527,2249,0.005771706,0.003031184,0.002408338,0.004484491,0.033882822,0.033965867999999996,0.0022837689999999997,0.003446414,0.000456754,0.000581323,0.456421542,0.506456837,0.47535606,0.52464394,0.21504795899999998,0.278329112,0.308308766,0.198314164,11623
621,20168109,8,109,0,1,4.9,32355,30,26,20,28,1204,1146,96,95,1,2,3089,3109,6198,2870,2868,1485,723,762,1162,574,588,1695,836,859,1856,976,880,0.004840271,0.004194902,0.003226847,0.004517586,0.19425621199999998,0.184898354,0.015488867,0.015327525,0.000161342,0.000322685,0.463052598,0.462729913,0.498386576,0.501613424,0.239593417,0.18747983199999999,0.273475315,0.299451436,4134
622,20168111,8,111,0,1,3.8,116248,4,4,0,1,41,53,2,3,0,0,316,395,711,304,373,118,74,44,162,77,85,226,137,89,205,107,98,0.005625879,0.005625879,0.0,0.00140647,0.05766526,0.074542897,0.00281294,0.004219409,0.0,0.0,0.42756680700000005,0.524613221,0.444444444,0.5555555560000001,0.165963432,0.22784810100000003,0.317862166,0.288326301,1108
623,20168113,8,113,0,1,3.3,83518,43,27,23,38,346,382,34,60,3,2,3611,4129,7740,3432,3951,1616,831,785,2153,1135,1018,2531,1364,1167,1440,799,641,0.005555556,0.003488372,0.0029715759999999996,0.004909561,0.044702842,0.049354005,0.004392765,0.007751938000000001,0.000387597,0.000258398,0.443410853,0.510465116,0.46653746799999996,0.533462532,0.20878553,0.278165375,0.327002584,0.186046512,3092
624,20168115,8,115,0,1,2.3,65428,21,10,4,11,172,180,11,17,1,1,1179,1154,2333,1123,1098,512,254,258,481,244,237,586,311,275,754,345,409,0.009001285999999999,0.004286327,0.001714531,0.004714959,0.073724818,0.07715387900000001,0.004714959,0.007286755,0.00042863300000000004,0.00042863300000000004,0.481354479,0.47063866299999996,0.505357908,0.49464209200000003,0.219459923,0.20617231,0.25117874,0.323189027,2246
625,20168117,8,117,0,1,2.1,121479,129,165,92,182,2009,2141,144,96,11,24,13458,15872,29330,12901,15200,5193,2645,2548,10157,5695,4462,8735,4748,3987,5245,2784,2461,0.004398227,0.005625639,0.00313672,0.006205251,0.06849642,0.072996931,0.004909649,0.0032730990000000002,0.00037504300000000003,0.000818275,0.43985680200000005,0.518240709,0.458847596,0.541152404,0.17705421100000002,0.346300716,0.297817934,0.178827139,15043
626,20168119,8,119,0,1,3.7,38952,136,65,63,100,712,675,119,138,12,17,11488,11942,23430,10871,11355,4828,2578,2250,4013,2060,1953,7883,3870,4013,6706,3434,3272,0.005804524,0.002774221,0.00268886,0.004268032,0.030388391,0.028809219,0.005078959,0.005889885,0.0005121640000000001,0.0007255660000000001,0.463977806,0.48463508299999997,0.49031156600000003,0.509688434,0.206060606,0.171276142,0.336448997,0.286214255,11161
627,20168121,8,121,0,1,2.2,0,7,8,7,27,188,258,7,7,2,2,2288,2444,4732,2228,2371,1156,605,551,1035,562,473,1254,650,604,1287,627,660,0.00147929,0.0016906170000000002,0.00147929,0.005705833,0.039729501,0.054522401,0.00147929,0.00147929,0.000422654,0.000422654,0.470836855,0.501056636,0.48351648399999997,0.516483516,0.24429416699999998,0.218723584,0.265004227,0.271978022,1715
628,20168123,8,123,0,1,3.4,0,2236,1960,1583,2208,38998,40664,2044,2367,176,206,137421,138616,276037,128534,129015,82610,42114,40496,77189,39354,37835,70760,35668,35092,45478,21480,23998,0.008100363000000001,0.007100497,0.0057347380000000005,0.007998928,0.14127816199999998,0.147313585,0.007404804,0.008574937,0.000637596,0.0007462769999999999,0.465640476,0.467382996,0.497835435,0.502164565,0.299271474,0.279632803,0.256342447,0.164753276,105543
629,20168125,8,125,0,1,2.1,0,27,20,11,29,1076,1178,37,51,11,12,5129,5053,10182,4999,4906,2969,1483,1486,2302,1196,1106,2583,1339,1244,2328,1035,1293,0.002651738,0.001964251,0.0010803380000000001,0.002848163,0.105676684,0.11569436300000001,0.003633864,0.005008839,0.0010803380000000001,0.00117855,0.490964447,0.481830682,0.503732076,0.49626792399999997,0.291593007,0.22608524800000002,0.25368297,0.228638774,3808
630,20169001,9,1,0,-1,4.9,254433,26695,24123,61662,53254,86424,88836,2125,2386,470,542,484425,459930,944355,384107,370515,248377,126900,121477,223765,112212,111553,281239,136236,145003,190974,84582,106392,0.028267971,0.025544419,0.06529536,0.056391929,0.091516432,0.094070556,0.002250213,0.0025265920000000002,0.000497694,0.000573937,0.40674005,0.392347158,0.512969169,0.487030831,0.263012321,0.236950088,0.297810675,0.202226917,439505
