,score,date
564,1,2020-05-29 22:02:38+00:00
565,2,2020-05-29 22:02:35+00:00
566,1,2020-05-29 22:00:22+00:00
567,1,2020-05-29 21:59:40+00:00
568,1,2020-05-29 21:59:29+00:00
569,0,2020-05-29 21:59:26+00:00
570,2,2020-05-29 21:59:20+00:00
571,1,2020-05-29 21:56:58+00:00
572,1,2020-05-29 21:56:26+00:00
573,1,2020-05-29 21:54:45+00:00
574,1,2020-05-29 21:54:25+00:00
575,1,2020-05-29 21:54:22+00:00
576,1,2020-05-29 21:53:58+00:00
577,1,2020-05-29 21:52:53+00:00
578,2,2020-05-29 21:52:44+00:00
579,0,2020-05-29 21:51:29+00:00
580,1,2020-05-29 21:51:28+00:00
581,1,2020-05-29 21:49:56+00:00
582,0,2020-05-29 21:49:09+00:00
583,2,2020-05-29 21:48:39+00:00
584,1,2020-05-29 21:48:02+00:00
585,1,2020-05-29 21:47:55+00:00
586,1,2020-05-29 21:47:01+00:00
587,0,2020-05-29 21:43:12+00:00
588,2,2020-05-29 21:41:27+00:00
589,1,2020-05-29 21:40:52+00:00
590,1,2020-05-29 21:40:00+00:00
591,1,2020-05-29 21:39:48+00:00
592,1,2020-05-29 21:39:37+00:00
593,1,2020-05-29 21:38:58+00:00
594,1,2020-05-29 21:38:58+00:00
595,1,2020-05-29 21:37:19+00:00
596,1,2020-05-29 21:37:18+00:00
597,1,2020-05-29 21:36:52+00:00
598,1,2020-05-29 21:36:42+00:00
599,1,2020-05-29 21:35:12+00:00
600,1,2020-05-29 21:33:10+00:00
601,1,2020-05-29 21:31:26+00:00
602,1,2020-05-29 21:30:58+00:00
603,1,2020-05-29 21:30:29+00:00
604,1,2020-05-29 21:30:17+00:00
605,1,2020-05-29 21:29:29+00:00
606,1,2020-05-29 21:28:51+00:00
607,1,2020-05-29 21:26:51+00:00
608,1,2020-05-29 21:26:28+00:00
609,1,2020-05-29 21:26:06+00:00
610,1,2020-05-29 21:26:01+00:00
611,1,2020-05-29 21:25:35+00:00
612,1,2020-05-29 21:25:08+00:00
613,1,2020-05-29 21:25:03+00:00
614,1,2020-05-29 21:23:48+00:00
615,2,2020-05-29 21:23:18+00:00
616,1,2020-05-29 21:23:09+00:00
617,1,2020-05-29 21:22:45+00:00
618,1,2020-05-29 21:22:36+00:00
619,1,2020-05-29 21:20:54+00:00
620,0,2020-05-29 21:19:21+00:00
621,1,2020-05-29 21:18:56+00:00
622,1,2020-05-29 21:18:24+00:00
623,1,2020-05-29 21:18:14+00:00
624,1,2020-05-29 21:18:03+00:00
625,0,2020-05-29 21:17:29+00:00
626,1,2020-05-29 21:17:08+00:00
627,2,2020-05-29 21:16:51+00:00
628,2,2020-05-29 21:15:48+00:00
629,1,2020-05-29 21:15:18+00:00
630,1,2020-05-29 21:13:17+00:00
631,1,2020-05-29 21:13:10+00:00
632,1,2020-05-29 21:12:10+00:00
633,1,2020-05-29 21:11:48+00:00
634,1,2020-05-29 21:11:47+00:00
635,1,2020-05-29 21:11:06+00:00
636,1,2020-05-29 21:10:47+00:00
637,1,2020-05-29 21:10:22+00:00
638,1,2020-05-29 21:10:03+00:00
639,1,2020-05-29 21:09:47+00:00
640,1,2020-05-29 21:09:03+00:00
641,1,2020-05-29 21:08:09+00:00
642,1,2020-05-29 21:07:43+00:00
643,1,2020-05-29 21:07:36+00:00
644,1,2020-05-29 21:06:43+00:00
645,1,2020-05-29 21:06:32+00:00
646,1,2020-05-29 21:06:04+00:00
647,1,2020-05-29 21:05:48+00:00
648,1,2020-05-29 21:02:53+00:00
649,1,2020-05-29 21:00:57+00:00
650,1,2020-05-29 21:00:22+00:00
651,2,2020-05-29 20:59:16+00:00
652,1,2020-05-29 20:59:13+00:00
653,1,2020-05-29 20:57:28+00:00
654,1,2020-05-29 20:57:09+00:00
655,1,2020-05-29 20:56:47+00:00
656,1,2020-05-29 20:56:04+00:00
657,2,2020-05-29 20:55:38+00:00
658,1,2020-05-29 20:55:03+00:00
659,1,2020-05-29 20:53:27+00:00
660,1,2020-05-29 20:53:08+00:00
661,0,2020-05-29 20:53:03+00:00
662,1,2020-05-29 20:52:31+00:00
663,1,2020-05-29 20:49:45+00:00
664,1,2020-05-29 20:49:42+00:00
